70001,0.653333333333333
100001,0.970149253731343
110001,0.394648829431438
130001,0.135135135135135
150001,0.942622950819672
160001,0.0493150684931507
180001,0.37888198757764
210001,0.412955465587045
220001,0.396396396396396
230001,0.557692307692308
240001,0.0963114754098361
260001,0.389922015596881
270001,0.912621359223301
280001,0.409171283743959
290001,0.341573033707865
310001,0.828735033836543
310002,0.803949903660886
310003,0.858034321372855
310004,0.927063339731286
310006,0.948193411264612
310007,0.846423562412342
320001,0.963446475195822
330001,0.241486068111455
350001,0.0321285140562249
360001,0.767313019390582
370001,0.942307692307692
390001,0.923766816143498
410001,0.754745254745255
430001,0.251225490196078
440001,0.817204301075269
460001,0.795405982905983
470001,0.338361190379128
480001,0.666666666666667
490001,0.428082191780822
520001,0.642131979695431
530001,0.440207626272709
550001,0.743034055727554
570001,0.141509433962264
580001,0.352941176470588
590001,0.822900763358779
620001,0.0562130177514793
630001,0.363395225464191
640001,0.839046199701937
650001,0.825819672131147
660001,0.277777777777778
670001,0.112266112266112
690001,0.0878661087866109
700122,0.561111111111111
700123,0.639154160982265
700125,0.657572906867357
700126,0.629962546816479
700131,0.681443298969072
700132,0.696219035202086
700133,0.736085514190933
700141,0.997858672376874
700142,0.919644889597086
700143,0.913565426170468
700144,0.891098484848485
700211,0.996725831466483
700212,0.99861916597625
700221,0.888104291146116
700222,0.801755291688178
700223,0.807278318810866
700231,0.701511991657977
700233,0.658921161825726
700234,0.714689265536723
700241,0.688822751322751
700242,0.658959537572254
700243,0.640083217753121
700244,0.59568345323741
700311,0.662023760753789
700314,0.580898075552388
700315,0.502727272727273
700316,0.574565883554648
700317,0.566310027369993
700321,0.508064516129032
700322,0.949115998275119
700323,0.657584683357879
700331,0.336816226183159
700332,0.39647577092511
700333,0.827751196172249
700342,0.445202729827379
700343,0.458006718924972
700411,0.436762911752745
700412,0.323618090452261
700413,0.528089887640449
700415,0.583485679463742
700421,0.623582766439909
700422,0.652134423251589
700423,0.610851262862488
700424,0.571120689655172
700425,0.614853195164076
700426,0.6
700432,0.595753047581597
700433,0.624744897959184
700434,0.699131229995428
710001,0.680473372781065
720001,0.0165413533834586
740001,0.0630630630630631
760001,0.0847457627118644
770001,0.16156462585034
780001,0.135922330097087
790001,0.101736972704715
800001,0.098705501618123
820001,0.0953389830508475
840001,0.0931899641577061
850001,0.160862354892206
860001,0.0313390313390313
890001,0.0771349862258953
900001,0.210268948655257
920001,0.0969529085872576
940001,0.2375
950001,0.210526315789474
960001,0.0617977528089888
970001,0.237327188940092
980001,0.19047619047619
990001,0.580957230142566
1020001,0.490566037735849
1030001,0.291291291291291
1040001,0.0470347648261759
1060001,0.9
1070001,0.285714285714286
1120001,0.480211081794195
1130001,0.943181818181818
1150001,0.0915492957746479
1220001,0.333180252583238
1260001,0.0695488721804511
1270001,0.15547703180212
1280001,0.267605633802817
1300001,0.0252454417952314
1320001,0.307462686567164
1330001,0.0457746478873239
1340001,0.146604938271605
1350001,0.121311475409836
1390001,0.0585683297180043
1400001,0.115107913669065
1410001,0.579908675799087
1420001,0.731800766283525
1430001,0.0833333333333333
1440001,0.04375
1450001,0.956937799043062
1460001,0.294964028776978
1470001,0.133847231955151
1540001,0.328028747433265
1550001,0.163690476190476
1560001,0.347826086956522
1570001,0.0992018244013683
1580001,0.070635721493441
1590001,0.156498673740053
1600001,0.166666666666667
1620001,0.0602409638554217
1630001,0.196902654867257
1640001,0.855813953488372
1650001,0.486486486486487
1660001,0.55505558496559
1660002,0.518214187893728
1660003,0.688102893890675
1660004,0.548705302096178
1670001,0.0183823529411765
1680001,0.502552648372687
1680002,0.469260700389105
1680003,0.490820073439412
1700001,0.917378917378917
1710001,0.336303404158099
1730001,0.091044776119403
1740001,0.216216216216216
1750001,0.185878962536023
1760001,0.0879432624113475
1770001,0.169139465875371
1780001,0.106529209621993
1820001,0.277655011049006
1830001,0.142857142857143
1840001,0.0661625708884688
1860001,0.180327868852459
1870001,0.0611995104039168
1880001,0.215880893300248
1890001,0.900641025641026
1900001,0.0645773979107312
1910001,0.111904761904762
1920001,0.128342245989305
1930001,0.109467455621302
1940001,0.0658682634730539
1950001,0.268196721311475
1950002,0.223404255319149
1950003,0.260719566288812
1950004,0.428884711779449
1950005,0.532808398950131
1960001,0.162037037037037
1970001,0.0473588342440801
1980001,0.127388535031847
1990001,0.168067226890756
2000001,0.054726368159204
2020001,0.0810810810810811
2040001,0.673740053050398
2050001,0.0924574209245742
2060001,0.131491712707182
2070001,0.119148936170213
2080001,0.238488783943329
2120001,1.0
2130001,0.101549053356282
2170001,0.798634812286689
2180001,0.147058823529412
2190001,0.251764705882353
2200001,0.3125
2230001,0.1
2240001,0.545741324921136
2250001,0.135699373695198
2290001,0.36882776686313
2290002,0.280403276622558
2290003,0.406375646180356
2300001,0.264227642276423
2320001,0.0381773399014778
2330001,0.0861618798955614
2340001,0.173047473200613
2350001,0.296650717703349
2370001,0.0208816705336427
2390001,0.102325581395349
2400001,0.738121546961326
2400002,0.689008042895442
2400003,0.621301775147929
2400004,0.527485380116959
2400005,0.425912137006701
2400006,0.40447068747364
2400007,0.472581638940234
2410001,0.124174372523118
2420001,0.102459016393443
2460001,0.917312661498708
2460002,0.956992672825741
2460004,0.905547226386807
2460005,0.950950570342205
2460006,0.919968304278922
2460007,0.929804804804805
2460008,0.850316233309909
2470001,0.146884272997033
2480001,0.165816326530612
2490001,0.181818181818182
2500001,0.0385852090032154
2520001,0.183908045977011
2530001,0.134670487106017
2540001,0.0851063829787234
2550001,0.468208092485549
2560001,0.0437636761487965
2570001,0.650455927051672
2590001,0.370221327967807
2620001,0.230769230769231
2630001,0.112359550561798
2640001,0.069364161849711
2650001,0.891791044776119
2670001,0.17135961383749
2680001,0.695754716981132
2690001,0.127483443708609
2700001,0.0299625468164794
2720001,0.122112211221122
2730001,0.126666666666667
2740001,0.0844250363901019
2760001,0.150304671631686
2780001,0.139372822299652
2800001,0.109619686800895
